sample_id,label_num,label,category,split,text_sha256
20474,0,OR,Pet_Supplies_5,test,445759a4d447c1b5c797756cffae488c6e24737d35647af25006f20884faf55a
20475,0,OR,Pet_Supplies_5,train,88d608771fe0d991257b6f821e8527ee5b70787259a5a1d057ee4a38ddb62abf
20476,0,OR,Pet_Supplies_5,train,35e25c970bc4e19824de08576a6ed2b09b08295e969d7be9e9b0fe7ed13ab249
20477,0,OR,Pet_Supplies_5,validation,39f1956d0bd140d40a37898ce784b951937e96495a6be2a0ad7ab56ab2ed4332
20478,0,OR,Pet_Supplies_5,train,dcbc870344f799aa1aacc7457b7e9c389d2dc7ea92a1a6b55e33e18f210109a7
20479,0,OR,Pet_Supplies_5,train,51ff66c3649808c4ebbacbc993da3de2502b541834d84d55f959cdc3109953da
20480,0,OR,Pet_Supplies_5,train,662bf73e6b112d56e254793c24fcd2d419fb2b3d449c3c805a67f3f5c5ed3e3e
20481,0,OR,Pet_Supplies_5,test,102105fafa761cf8c5e6cc2a86d614a7252b295ecde53852de7b34521fb3a8c8
20482,0,OR,Pet_Supplies_5,train,348ee0c3f6be2f1a4208a3db6da045de3d560083bd94f493310d5e59a467520c
20483,0,OR,Pet_Supplies_5,train,ef42bdaf12d84b7ac58b2c372e376fa7b7c1d8bedb71b43b4b6f9832c81247c9
20484,1,CG,Pet_Supplies_5,test,509d7c935acb52a2bac7598859124f68b2512d9fbf47ef9cdd24adf8913a52a1
20485,1,CG,Pet_Supplies_5,test,2cf3692224c02378f4f46c27fcee1c0ab1fd5a44848a996cc43385d3833d4eba
20486,1,CG,Pet_Supplies_5,train,4fee1d9246f166021642a86c7a260685297c2450273450395eb034677ed72524
20487,1,CG,Pet_Supplies_5,validation,37fc577a11bbbd30fa5b1350c7c051e44edfad3405c4e8318586720ade372c9c
20488,1,CG,Pet_Supplies_5,train,5509d065f9fe297fcb4485b7be18f391939d6940a63c4201e2943e11ff849a42
20489,1,CG,Pet_Supplies_5,train,208f3d5ffae90de694efb426db143227cf5dbb369bdcd276445dbe5deb876b6f
20490,1,CG,Pet_Supplies_5,train,1131fd2f98c992edd80ce1d364ed0c0850f1b68d4fffe589517e34ce1d391dac
20491,1,CG,Pet_Supplies_5,train,447bea361153a8f0bdae7da2fee5d2f3e9534776924c885f68887e38a8626fb9
20492,1,CG,Pet_Supplies_5,train,448517daa06122080f53fd3812152858d3e2c5a712f81976b9f62f3f38b46b6c
20493,1,CG,Pet_Supplies_5,train,ef05e199c7eac3b6efe05e03d4480238a95ebf52a93eea13a0c6f802cfb728f0
20494,1,CG,Pet_Supplies_5,train,01a14adb5755af66fa747d9eb851b15774f17f49bf6c6e6bdde7593040bb0257
20495,1,CG,Pet_Supplies_5,test,940bcd1a9742b91649e68c9cd109667e43b81cd453589e95f00cd60c0103cb23
20496,1,CG,Pet_Supplies_5,train,9dc0a25dc480747ed509699cab69016bd8b509acbc8213577d371938fe8c3443
20497,1,CG,Pet_Supplies_5,train,8acc55a3435586b8b6af2140fcc7dd706318b0a03d5e0efcd27b515983d83829
20498,1,CG,Pet_Supplies_5,test,367e8264f35cf59a3c4fb4cf0101807f8035e0ee73a7f3f4b8738c3f75016bf0
20499,1,CG,Pet_Supplies_5,train,a8ca15537cef6956745c435a2ebb02e6a6ee7a6f80050e7e2d1ca84d585648da
20500,1,CG,Pet_Supplies_5,train,f6191a56cf4750deb2d6643a77ec24d3e545049d86d35c64e2e6330a1820008b
20501,1,CG,Pet_Supplies_5,test,80fbd86b8783a632d0c406d8f79a6895907c271b20de0aaa43a74a95f356e6dd
20502,1,CG,Pet_Supplies_5,train,3064e1551b8cf15d909939ff7977e7fd0fd81cbcb84bae55f483bb07156f2e33
20503,1,CG,Pet_Supplies_5,train,bc0c4319bdd73b762dba33ecdb95572722e229522658d60a036e8ba711c8f5de
20504,1,CG,Pet_Supplies_5,train,c7771092a70e52cee9d3ccb9e928f835d5367f7c7d602ca197a6b36b8da3f8ff
20505,1,CG,Pet_Supplies_5,train,af88ce014ee676bdac3e8671c502530a33f621945497530c51400146dfb820e5
20506,1,CG,Pet_Supplies_5,train,fbfd23fc8c0043ff88826d3ed289a803bba0d91028e0fc120840cfff80814869
20507,1,CG,Pet_Supplies_5,train,9d575fd49eb896b50084e3207115b63f6f296789d0fc68498030f8ee08414b28
20508,1,CG,Pet_Supplies_5,test,f25100fa1b4520de053d8e319656be20b1ab019044800f42f48eca95a2c448e5
20509,1,CG,Pet_Supplies_5,train,fc6079f65a372e6c8c6f812ab5a65c4cb203a0b88a38c7783fce68f53b5fce94
20510,1,CG,Pet_Supplies_5,train,b10640a6481f12617795645acb687821e8a64ef37e2610d3ea2d1802564ec220
20511,1,CG,Pet_Supplies_5,train,a6523b7ba1f366806b521d7f434535d1b7078fbaedfccf8e0fda1c624dfa33de
20512,1,CG,Pet_Supplies_5,test,c61c739e489bd381767896ff37c9751ab18391a3eeb336d5ee2326ec1543e3f5
20513,1,CG,Pet_Supplies_5,validation,fa2cc29c80a74f15822a6a51fffcca24900e6d618ae25b17d8fe555419616a80
20514,1,CG,Pet_Supplies_5,train,1eb2e2fdbabdeee5e12e9e8b9badbed00124818f52b3326d158bbd4241969720
20515,1,CG,Pet_Supplies_5,train,a6d232d46a7440d8dda56115e2d3b3ca306ec2bab27b73237ad021f469dcb51a
20516,1,CG,Pet_Supplies_5,train,bb6a9e3407af2529ac71679f1373968f0940da9783a349d9ad540236b01d474e
20517,1,CG,Pet_Supplies_5,validation,32a634286e7a611bcaea39dbde76c8b13d8df4f4a86b0e06f0768b29cc47b8ce
20518,1,CG,Pet_Supplies_5,train,55c621c6ae0794db0e9649e6f5e0d79402dfa219ea5366a7d2de2be3354d5202
20519,1,CG,Pet_Supplies_5,test,75e71f8b2f903b27223289232da7044561823f563228c754d19a25f88a56062d
20520,1,CG,Pet_Supplies_5,train,3c1357e8c5561eaacb9b72148efb55378b093008e0b46ace6a020c4aa7c6cdab
20521,1,CG,Pet_Supplies_5,test,dad709a514446aa1977cb3161e5faea3aea8a94ee4c9eb1f9d1550cf8bcab05e
20522,0,OR,Pet_Supplies_5,test,e49f6895690a0a63d0d98d27877143cc5d5340267011c2f6d802101e92b95284
20523,0,OR,Pet_Supplies_5,train,c780cb45f868616f9e7626fde5c1c2c37a786f0de5ae8aa9b3a7c53bd4a8c075
20524,0,OR,Pet_Supplies_5,test,41398e9dff664c5bbfdb05542f1c93e285c241b73384454b3890e6f637e6cfc3
20525,0,OR,Pet_Supplies_5,train,8de56adfda7d5ef1e45f64fe88f5bce63af5bfed68b1060d055b5a3a0b57281c
20526,0,OR,Pet_Supplies_5,validation,19ff14562a6feb804e9ed76a51c282e167a5b49b8803ac5b82d802fed48c08ac
20527,0,OR,Pet_Supplies_5,train,3769a519cbfd29cb64ec262025432968b8b2cfec0ab526fe51e7591130e4f172
20528,0,OR,Pet_Supplies_5,train,e51b4d6e8744984d746593aba60622d6c9ef8e2e97ddd142829893766f823875
20529,0,OR,Pet_Supplies_5,train,3158b8fc2bbbafc6e5976cae422580c25e6b09bdb21fd2ede313ab9f2d604e31
20530,0,OR,Pet_Supplies_5,test,210571f18a656db3e0feef296b5c95f865be5bf4f22fd723070620c44dd1a05d
20531,0,OR,Pet_Supplies_5,train,02c94f6a9495267b279057aacb610a67af72723552f99d094ab19b5a733ce80f
20532,0,OR,Pet_Supplies_5,train,e5826b94048a705cd9328edd0d423b62c587561c202b4c87a62c7ebbd22d0587
20533,0,OR,Pet_Supplies_5,train,b81e7cecef2835d5a9aa1dcbed00f99462dbe0a2f392080994df372cb55a12f9
20534,0,OR,Pet_Supplies_5,validation,5cce71837d86ac72e683f9c1375d7030b8c1bf2a39602df928fa7004548c34b1
20535,0,OR,Pet_Supplies_5,train,80e6cdd11cc5b6babae83df5d751ad4ce4d7af564b87052e2546a8dab86ccc2d
20536,0,OR,Pet_Supplies_5,train,f02173d1b4df5ae321f4a23e6fb6dd9b41d380df697ed810185d5030add375ae
20537,0,OR,Pet_Supplies_5,test,cb402b4983cf13ad1f92b46d339cd4b11517e47edec5b25f8fb35195fca5eb22
20538,0,OR,Pet_Supplies_5,train,02f5efd6433bec88572951425fca92d913793eaac50d5a4348dddd54d3012c91
20539,0,OR,Pet_Supplies_5,test,a8c978dc383c49f8cd91ac2a2c564ac1555b507ebd7b2217ddf70d8f40709141
20540,0,OR,Pet_Supplies_5,test,fc0ff14378db0157e4fffbb36f1611b5e0d3afe33b1ebc18be01739369376ea5
20541,0,OR,Pet_Supplies_5,test,a69fd6792fc67915db7b4868b805d5c0afba8be67b79adca879d3b52ccf8c839
20542,0,OR,Pet_Supplies_5,train,370c4b1c0bf270eee57e13b59560945f47a76f9d73cc7012fa9c16e14bc2a5c6
20543,0,OR,Pet_Supplies_5,train,11075c47f830424cbf9e84803073a7a5067368bead1b65f79c08e500587ecbc0
20544,0,OR,Pet_Supplies_5,validation,2fd5aa2a16c1d6da336bbddf71862fc116c74512a1309fd53ba32dbc8a6f4a02
20545,0,OR,Pet_Supplies_5,test,b56f17eff205802c8012339689c4dc78315a1baeb87c05e3358545511f56029c
20546,0,OR,Pet_Supplies_5,train,edcae00121d44c3c7b58fb7fe7ec1a68a5db4e6f0155321f58c0916dcd75a1f9
20547,0,OR,Pet_Supplies_5,train,1027c49ed2aa8b6c8b5c619bbab47c6e9551a81d7bb16feeeda3447a831a441a
20548,0,OR,Pet_Supplies_5,train,a8eb67b78f29b4697f68dad2df019e71d71a22078c4789cd40588d349e531b7f
20549,0,OR,Pet_Supplies_5,test,7f0ef73749c634282cd9ffffa01666defa3702125ca6ecc672f9e882c83897b7
20550,0,OR,Pet_Supplies_5,train,5d08dd2dda10c9e92b00367931e16972fe94432b5b90fb0521da30fd0e632593
20551,0,OR,Pet_Supplies_5,train,80e42ca15c99a72a8da10885ab84cc4c9007b0c62f312a697c5fa7c648139a6f
20552,0,OR,Pet_Supplies_5,train,97a8666e103a9c24256dddf2603461e242da82387d601a61c40455329fea75f4
20553,0,OR,Pet_Supplies_5,test,a44097fa592a4307c83fbefc9af0403ac5e3423a84830e80b63d9a1427656ad4
20554,0,OR,Pet_Supplies_5,train,4b1d641dc30b1af32f354887e419a419cb3492a1ffb31f9da7f47bb8dc2ff5b5
20555,0,OR,Pet_Supplies_5,train,069efb9c2566dc8ba0de2b97fdb8c754a51c501b4736e48e356eb8a75a50ede7
20556,0,OR,Pet_Supplies_5,train,8935a08c5e5b0bd801b16610dda1b62a707618fe5670291cc694d482b01d5c31
20557,0,OR,Pet_Supplies_5,train,b23b4dac562e3ff9f6eae0773d4af951f3027926b8c8164f37e2f708253a02b6
20558,0,OR,Pet_Supplies_5,train,4ed88d8f255f49445db1802fdca7837bff5ffb1ce069676b9a419a71bf87f752
20559,0,OR,Pet_Supplies_5,train,0aff52429d807e86646ec917d8306e885098a39f54368736bda383b91d5d0ad9
20560,1,CG,Pet_Supplies_5,train,98a1c014616a256b86a794e1f1753e959c89de7528687cf89487b560a46807c2
20561,1,CG,Pet_Supplies_5,train,94f43b9e5f493b6976a9ae08c8e6eda53c55aa1c4d646e841f9b6af86c523d09
20562,1,CG,Pet_Supplies_5,train,5f6a93182cc9bef49c3829a7baf0b51da0fde93302f790e478ba3f57c7d81ee8
20563,1,CG,Pet_Supplies_5,train,97c67499255772361834e10527fdc6724f444315288cbe9ca2eec9a0d74607be
20564,1,CG,Pet_Supplies_5,train,fb771f20d1e6131ce4281f92d09a663159ac61c14a46c0edbe1f5a71750d565e
20565,1,CG,Pet_Supplies_5,train,510809b459662cde28bcfe13d3c5dde8f506986b053712a646e38b8adc8cecb4
20566,1,CG,Pet_Supplies_5,train,44de94365f25a4d49ea0a1f72c4a2a5931e09f678b6be168bb6c97d9298175b8
20567,1,CG,Pet_Supplies_5,train,c00d1a7675ea7b780db73a021eca2b3690cfea9c3425547c790b69549523e656
20568,1,CG,Pet_Supplies_5,train,dfa4d0afd8e067572f2a46a05c61d858599eb49df376d886b1bdf841ab8cc6d7
20569,1,CG,Pet_Supplies_5,validation,45390d3196dabbfedf21f44a57369d95774f74cfb73058b9dc8afc411ce0e0f7
20570,1,CG,Pet_Supplies_5,test,8077e96a8bebada512c4f564a0df39e2da17cd87edee9d61a6720a42466359c5
20571,1,CG,Pet_Supplies_5,test,f87ecc5d348a2f53b62b1535b1df01ad7757dc0dbe7b2d22141737c4f8c64c42
20572,1,CG,Pet_Supplies_5,train,a673488a0a2e3cbde68ea2637bd7a554077bd4921b6198be88ebd5a6d0eb6d26
20573,1,CG,Pet_Supplies_5,train,5bc5aee67136d1c7a7d95b5f8aa690fd5acd4887e0eee523100e9e04220ebcc4
20574,1,CG,Pet_Supplies_5,train,283bbb35eb81b52fcf029d034aa5593418e1abd790c6248a51107b07513b6ab7
20575,1,CG,Pet_Supplies_5,validation,01999b258f43076532e306da1e64cd1404923041a6bc55a8262da32022c35c14
20576,1,CG,Pet_Supplies_5,validation,90df67eb32efdd5dac1a84b7f20612b44b9e347d6617aae93e09c641512a1abe
20577,1,CG,Pet_Supplies_5,train,7c77ac8dc9b57fa9949477441391b563c3a9fb8f72122c44290e958d893c8ef0
20578,1,CG,Pet_Supplies_5,train,44c088f00d9a075f0a39a1cb6f9218b24161d9c4bed34bf306643da7aa538bf4
20579,1,CG,Pet_Supplies_5,test,80772ab9c3b87c460c9d8d9cd89b5a3fb4452340f435a1012dac1a7c6411dcb2
20580,1,CG,Pet_Supplies_5,validation,4f6e682c8fbb608fdb267960523bd777e903287a719497da567e5cb896d34939
20581,1,CG,Pet_Supplies_5,train,55abfe75392bb8495f599612d4f8c89493b5e4bcf7dd6e4266a5f133de079232
20582,1,CG,Pet_Supplies_5,validation,dc16322e27af348705a927b98c23ce959b98000164c518d42e6064b73bdff760
20583,1,CG,Pet_Supplies_5,train,5e40a508fbcb9db896d73424a0ddccfd72d4d4fafb5b1aba91d8e62ce1fcba18
20584,1,CG,Pet_Supplies_5,test,661c0deeaafbd13a967448a0fabc4cd09f7c237b523bde0700675e85a813252f
20585,1,CG,Pet_Supplies_5,train,d36747729b2d3f61349e4fbee495662e4951ed75546521733e4debd43b3c087b
20586,1,CG,Pet_Supplies_5,test,2acec838e62cc11bd0b9e8b562cd025cab0ce5a09aad04048a4c456577067805
20587,1,CG,Pet_Supplies_5,train,0d98c4bfe30ea861c8abc49866605f20eb7177cab9b8a56a07c11baceb901787
20588,1,CG,Pet_Supplies_5,train,e50f4cf27890de2a8b78d37af79a58d9e5f0687099952becd968b41dabab4e0c
20589,1,CG,Pet_Supplies_5,train,8e72611eb0d546dc90549b53e65428d19b14660535c39250ce8de5f821fb485b
20590,1,CG,Pet_Supplies_5,test,b3d0fa31dc0dfd0cb8f57c83f30e49b6fbda5aaf36feb12d6e2070cad50dfb3e
20591,1,CG,Pet_Supplies_5,train,b53659aa29f4e4ff00d69bbb7d5a138efaefffe68f23a7fa715bffe0d0fa37df
20592,1,CG,Pet_Supplies_5,validation,241d18a877c9da5e13152569b3758fe93ced1c35b019bbcf98042012c8740a9d
20593,1,CG,Pet_Supplies_5,test,91ddc541f3458b5a3c1689b188de465beb191d0737180393be2e8716d4a8fb82
20594,1,CG,Pet_Supplies_5,train,b75f6cbbd3ea37e6ca2fe55c0062f28094360ad86624cb45bf69aeeb3a200b4a
20595,1,CG,Pet_Supplies_5,train,cc19800a27e5d264bfe79a403ec43182327eeaad889fab9e27d246887050a18e
20596,0,OR,Pet_Supplies_5,train,1d1d5eb8c306178efbe325e3535fe7df191ff697b9dacb0ac4fc802230294f5d
20597,0,OR,Pet_Supplies_5,train,5ec734a559fde8426078f0d754ac799b4d01860a505a92a8ab7672fcf27164ca
20598,0,OR,Pet_Supplies_5,train,62b29c81d7f633724c579b93148b766315428d65cbc8ba730d16cbfd821a57d2
20599,0,OR,Pet_Supplies_5,train,867863ddcb6d9eac804ba9bf31729c9229520a611cad50b98ed5a620b3edecd8
20600,0,OR,Pet_Supplies_5,train,3e6991e290a5e0dc7fed2fda79b1f520908b72c7cfde931c3862f588922c5e4e
20601,0,OR,Pet_Supplies_5,train,70cba008e6f5fe17b2cfabfa4f9ee508b854c382610311d7a9ca14a88ff79d00
20602,0,OR,Pet_Supplies_5,validation,e8270f9fe393fe1cadbafe5548d9dff0b6ddde1856fe0a81d021f969c66f768a
20603,0,OR,Pet_Supplies_5,train,3917cd977c7531421b2106c04e0e39c8c719e9ed388a5ee4b21817d874d58694
20604,0,OR,Pet_Supplies_5,train,93bcd9c17160755e7717089d2d1ad4d38a3abc8601b2afd74404440731c7c328
20605,0,OR,Pet_Supplies_5,train,3c0512456c2fac2138daad317463e23b1ea23deb78f424310ca2f14c8b4fa582
20606,0,OR,Pet_Supplies_5,train,ba4e5ba967cc56f3062e5f2894bce638dafe20a033032b934be0c2262d9cada3
20607,0,OR,Pet_Supplies_5,train,ad3aa91628026a1353bff4c8c4487f7ff0eb5b289a909bb0a1144e418bc1c392
20608,0,OR,Pet_Supplies_5,train,f365754a5be452f7efcfdc1df3f52a538fcf171e0be617883514fc0a78f73dfd
20609,0,OR,Pet_Supplies_5,test,3f1c942ca73bca87f51546d953f479429cdb6aaf76c3536c39df0e56a58e299f
20610,0,OR,Pet_Supplies_5,train,24e1b9ecad325c55151aa1095ee9ad9427c0bc337d49acc91804a069087836d0
20611,0,OR,Pet_Supplies_5,train,6d18b82102bba8a23f2827eaa328755539ef19f2b2bf36d4c6e5d55136949c40
20612,0,OR,Pet_Supplies_5,train,41326573155488366ce4cc27b026c9ed3f8be6aa9bf4f1c3ef7235784ba1b986
20613,0,OR,Pet_Supplies_5,train,03b6c31ecdf138481fca5f9f87a98b22dee9c331dbe89bf246cd85f8b6e9df55
20614,0,OR,Pet_Supplies_5,train,8ec94d304cc746001b9f09245d1ab391bd3f55378399ae62f95ee8e0970bbbe8
20615,0,OR,Pet_Supplies_5,train,f635830fa52a63fe381d3e81d317fc3bd86e1512cb18f3e784393b14c1203246
20616,0,OR,Pet_Supplies_5,train,9a0512493f315d7cee978ae665542bf694500b1effb87cf49430b73356f68c19
20617,0,OR,Pet_Supplies_5,train,7d1df742e9de256aafddc675991ea168465e254e150b3c877947ccb1f2b999d5
20618,0,OR,Pet_Supplies_5,validation,292f8ea8286fe30a6c0a4f98e1d290331a1c34ca307c858a23999d4dd4a14fd4
20619,0,OR,Pet_Supplies_5,test,d2f801f8e2a279cc00cf7db1ca5ea917d96f463fa55b69432d49cf3cc6539ff7
20620,0,OR,Pet_Supplies_5,train,f2770c6d07040d34f0d58b2f0e6deac569ec6a71793d600bcc0c8e6459d1dcff
20621,0,OR,Pet_Supplies_5,train,11612de546dc3cfb00558d16e472d720dc3c273d67119201930e2fdbd0eaa327
20622,0,OR,Pet_Supplies_5,test,8e371bbcac3eb20c1e2f880fbe297232a06ff783b02fccaac1a2daf4486455e0
20623,0,OR,Pet_Supplies_5,test,e42c4109a36b93cbf88648d0a4bcd4bff5786e767d45a3be55cb3ed063dec4ea
20624,0,OR,Pet_Supplies_5,train,50364fbda7bce5c85ba5bfbbeb68dc00c8980dd73714ebc17c4f3fec8b44d0c2
20625,0,OR,Pet_Supplies_5,test,6a7fe7b4b12319e1ba708554528b4774f2669ae6d98656290d48375aaa754af0
20626,0,OR,Pet_Supplies_5,test,76e1f25e797241c46144fbfdf0a8a574affa7a3fdfe90a756039015a99b2c40e
20627,0,OR,Pet_Supplies_5,train,c47457006d471a4a812435ab09a61e81569965716b5838757d589217fc7bcd88
20628,0,OR,Pet_Supplies_5,train,35c11dfe56980f9ae87011fa1a7e260fb4cc555c0516392427028dcdc6cc6d10
20629,0,OR,Pet_Supplies_5,validation,2a5fd36bc6be785f84fc6b4bb1aae52e7fbe4bc17cda03ef4b174b9756314386
20630,0,OR,Pet_Supplies_5,train,d63a0438e83c68ec8daaffdff77130cc948666b9230c6ecd1f93a99a01a7e349
20631,0,OR,Pet_Supplies_5,test,1661a4882e1700204cb6c0ab07452c435dce6d5072ac20a27ce615a50bffdeaf
20632,1,CG,Pet_Supplies_5,test,506f41b966a76ce8bfe43fa221901f2ed3e2ed5ee3cd382e370e08d787edf6c5
20633,1,CG,Pet_Supplies_5,train,d57e0b0c7e256d19831d07d03161eac22ff1aa7579dca23d110ef7ee56d69fc7
20634,1,CG,Pet_Supplies_5,train,0b841b65a36126f54ab74821fce1958cc154498c165f79a551a149d726181c39
20635,1,CG,Pet_Supplies_5,train,95144312137c57655e6c2b740c32b768df5ca74ca8d115e70814ae7f9cbbd3c2
20636,1,CG,Pet_Supplies_5,test,6c4fa0470d2c15b84b3ad37982ef5eff76d12d884c6286483d552390340d390f
20637,1,CG,Pet_Supplies_5,train,d8a85fba27832ea0b6b0dd03c6715867cefa2baa0ad289683c21c11e8267a3c9
20638,1,CG,Pet_Supplies_5,train,2be010bcf54ea9590f42ed363f1845c4e7fa67855f814c40eb41a9801d4474c9
20639,1,CG,Pet_Supplies_5,train,d88467884c40ae3e1cb423fa860126596f30897f507bf2b247a6b61db775da63
20640,1,CG,Pet_Supplies_5,train,0822e15436340114e6a21831ac0a13375e159b66a2fbea10ee79bc92ef1489f5
20641,1,CG,Pet_Supplies_5,train,2905581f6195eb41051dfebb4aa45dea67423e91db540072d54aa6487aed3e8d
20642,1,CG,Pet_Supplies_5,test,88295fee28101f04bdb3e082f0415932c89ab69a7728928ee6fa340ec82153fb
20643,1,CG,Pet_Supplies_5,train,171f940060218fe4f43d4cfd2ccfe73a2415a0dd8c2d0c4f6b067d5549a8a914
20644,1,CG,Pet_Supplies_5,train,f4418bee06d7c3b85cfdb11a08033f7dc94672939be6f8b5c621b64f08572bdc
20645,1,CG,Pet_Supplies_5,test,26d801cf3dda3c63501bfd05a257d4dede4ee4e7312511229d9e3440e6af4bb3
20646,1,CG,Pet_Supplies_5,train,21556bad74dce2ef7f8be8032bf67bef5c38db4f4560733692254edb5f8695bf
20647,1,CG,Pet_Supplies_5,train,ed1a95c1c8798828eb4ef985ddb02099a10e269a7aa83b5217328adf6cac2a95
20648,1,CG,Pet_Supplies_5,train,d46c2ab3be9f949e89c8f9345c524ef59ccc8f951678c5c3f6acf961513b1010
20649,1,CG,Pet_Supplies_5,test,fc935be8bf99928cf12f28ae0ca8c27d3d0daf88136211e655d435d1f3d81421
20650,1,CG,Pet_Supplies_5,train,9e08ad45c3cab66e0e43db6d72ca4afafd7336efb74fca0c15ad58d07edb7c37
20651,1,CG,Pet_Supplies_5,train,34d74c1f2fbfe006f948d568112eabb8e4bd66b22f2cf63d845023acaae6821a
20652,1,CG,Pet_Supplies_5,test,caa7c3d840b279e0e366d31fa3765ae7c05fc58af6734062f796ce357a9ee0c8
20653,1,CG,Pet_Supplies_5,test,11d85df78cef8ee59c241632e2e7d0417d2b1ab8282337e8c7243b64ca449421
20654,1,CG,Pet_Supplies_5,train,694d370e445395763f30865203731881394a7c0035744943fe3e9ed5897a7c66
20655,1,CG,Pet_Supplies_5,train,9edff528f33e0c35c809160812856c359f4f6969c610096487c97ebc405b6863
20656,1,CG,Pet_Supplies_5,train,2921b57d12e056a3499cae851f6fa333808efa3afb86cc9ee5facaf300cd0e9b
20657,1,CG,Pet_Supplies_5,validation,0e82e6ec9777e35a2beac45fb639528b5dbfe0390c5a19ed5ba062a9b697182a
20658,1,CG,Pet_Supplies_5,train,5a9d663c43d56fbdea4d3f3b428c67a7df048b5cdb932026a5d85f369595ea75
20659,1,CG,Pet_Supplies_5,test,bb5a91f5f5e0d8a9cf4e99b2a9fd8aefdc185388df79406da4c5d7d677f19b25
20660,1,CG,Pet_Supplies_5,train,eef50b0baa1a017209255a65c9d39ed6188dcb2760b601d7f8238c36f8f06f0e
20661,1,CG,Pet_Supplies_5,train,8f5d0f4d12a0390df9f0fb4b6d9c067d23aeff9504353ea0453718359712e4ea
20662,1,CG,Pet_Supplies_5,validation,5f429595493d3d5390e9ebd71df94f6ea2e1d1f5f5cdb8b6baacdc0e5997bc05
20663,1,CG,Pet_Supplies_5,train,266b8a070569db5e4c880ac2fc02883c0dfe6d5c160e18b66d6b513a38fac26a
20664,1,CG,Pet_Supplies_5,test,429b9fe974b570e5e27f1a2e1ee2be83ed0dd877482867532ae53c603b6fb495
20665,1,CG,Pet_Supplies_5,train,c170b68dd29df059a266d0b8d1e5c3bbe614f7ecf9c6a9a13d85decfbf579e6f
20666,1,CG,Pet_Supplies_5,train,5ebfcd3002a7478eadf191ae29afd3d891973340920e5aa8f32d8b4a225817a9
20667,0,OR,Pet_Supplies_5,validation,d90d9de59efcff61cee688995a376cf7153a058436229ea2092a0346d1806c86
20668,0,OR,Pet_Supplies_5,train,a8cc9806422c0500160027794a5ba30f68b6f6136b1622263e76489fb5010bfa
20669,0,OR,Pet_Supplies_5,train,96af56b9043ad3a14a3071a6f2a86bfa21a756a7bccb4bd9db51c07cacf9344e
20670,0,OR,Pet_Supplies_5,train,0392f87a636f66382dba183d23d9c2686c9de1051a81a277f9b9b5283e4c9574
20671,0,OR,Pet_Supplies_5,train,817b7defe4b2f3b5172e98a0a2fb305625002d38f0c92807f0deff072bb02fe4
20672,0,OR,Pet_Supplies_5,train,a77cb87e59292c55dde2075f6ac2e49a779a8a5797dd5160664dc407f8eff9e2
20673,0,OR,Pet_Supplies_5,train,753353f9417f5d38fc7c379f2feaf23e41d316ae5a6fc9001ab7b4fdd0421534
20674,0,OR,Pet_Supplies_5,train,e5c9124ebd38b96fe87d44e0feb588e6d0b1e6385fb850c6ba26320b6042e67d
20675,0,OR,Pet_Supplies_5,validation,81c3fd26b46c3fdd0ddc39fdeb028ed2d2c57ad0a793fdcdf0307141ff6a88f5
20676,0,OR,Pet_Supplies_5,train,a628ee8b932d67ed5da4bbec7796235b8110f8d78ec7fcd1b47268a9b2e0f24e
20677,0,OR,Pet_Supplies_5,train,1fa045e0b123f712ef1c179e4abb563e569ff574e5b78c6ff2dcbb7d144668d3
20678,0,OR,Pet_Supplies_5,test,d253df3d02b8f00c749a05dc57687a7084dc5ca911303e50c1296fee474693f1
20679,0,OR,Pet_Supplies_5,train,8845a5949380895a41f5101451964ee9535998c038660872020b996420186a68
20680,0,OR,Pet_Supplies_5,validation,74634f1ed5d9459100559140b0b486b1f7f22b9896f08aa0b64af0a392dd3958
20681,0,OR,Pet_Supplies_5,train,a926bc6cdf5b2b87a317e770dc9a70ca3486b2680741cc51d135085f87945a39
20682,0,OR,Pet_Supplies_5,train,2fa0990224e86c90e22210a54a59fbfe7e8d3b593e0f92866d636c6802243163
20683,0,OR,Pet_Supplies_5,train,1b99481fc80cdb4f1af4e14dba19dde30c33a3ab9d18f9dc33d68fb28dcc697e
20684,0,OR,Pet_Supplies_5,train,df3768f94cf4cfc32ca490e3cc24d10bf7968266b8f807f8859e7c3457059588
20685,0,OR,Pet_Supplies_5,train,6847c1aa8da187aa195e24daade1bfc3c119a5fb3fd2c9f2d80afe610fea63c9
20686,0,OR,Pet_Supplies_5,train,7e02cfead84a9043ec6b6f69f975fb6101175d6ce3945ec7973984cad5f5f8d0
20687,0,OR,Pet_Supplies_5,train,b01da118a18a52fed4a49d9f936caa6bda851d0d77ea44a4a9989259edac2d5f
20688,0,OR,Pet_Supplies_5,test,14aba9298b97aaa125ed832a6e40274352e1145d94b1705b982267e99fa6a48c
20689,0,OR,Pet_Supplies_5,train,1ab328aee2cc30561241dee8503c1dff093324f9b10684b52195a97c2313b8ad
20690,0,OR,Pet_Supplies_5,train,008e8505c7b5808d1018d837bb32f474244d91ab6c71bf2592aae334a06eda18
20691,0,OR,Pet_Supplies_5,train,6f894560435e54e26190c2d496c2e81a651db73de1c58780bd07a889d481a707
20692,0,OR,Pet_Supplies_5,train,d4263dba9ee4f1f27a4e06f01010326baf532aa7ff263f49020d6a16f37ab149
